"Име на български език","Показател","Мерна единица","Дата","средноденонощна  стойност"
"София - Хиподрума","PM2.5","ug/m3","06.02.2015","22.76149559020996"
"София - Хиподрума","PM2.5","ug/m3","07.02.2015","13.42130279541016"
"София - Хиподрума","PM2.5","ug/m3","08.02.2015","16.17171096801758"
"София - Хиподрума","PM2.5","ug/m3","09.02.2015","19.19987487792969"
"София - Хиподрума","PM2.5","ug/m3","10.02.2015","24.58206558227539"
"София - Хиподрума","PM2.5","ug/m3","11.02.2015","25.93893241882324"
"София - Хиподрума","PM2.5","ug/m3","12.02.2015","34.83960723876953"
"София - Хиподрума","PM2.5","ug/m3","13.02.2015","92.85070037841797"
"София - Хиподрума","PM2.5","ug/m3","14.02.2015","130.830078125"
"София - Хиподрума","PM2.5","ug/m3","15.02.2015","52.79244232177734"
"София - Хиподрума","PM2.5","ug/m3","16.02.2015","48.36788177490234"
"София - Хиподрума","PM2.5","ug/m3","17.02.2015","10.16737365722656"
"София - Хиподрума","PM2.5","ug/m3","18.02.2015","20.09776496887207"
"София - Хиподрума","PM2.5","ug/m3","19.02.2015","31.14714050292969"
"София - Хиподрума","PM2.5","ug/m3","20.02.2015","36.9626579284668"
"София - Хиподрума","PM2.5","ug/m3","21.02.2015","59.24528503417969"
"София - Хиподрума","PM2.5","ug/m3","22.02.2015","62.15884017944336"
"София - Хиподрума","PM2.5","ug/m3","23.02.2015","61.6986198425293"
"София - Хиподрума","PM2.5","ug/m3","24.02.2015","28.13384628295898"
"София - Хиподрума","PM2.5","ug/m3","25.02.2015","13.93268013000488"
"София - Хиподрума","PM2.5","ug/m3","26.02.2015","12.03851509094238"
"София - Хиподрума","PM2.5","ug/m3","27.02.2015","21.22258758544922"
"София - Хиподрума","PM2.5","ug/m3","28.02.2015","24.12992858886719"
"София - Хиподрума","PM2.5","ug/m3","01.03.2015","30.74552345275879"
"София - Хиподрума","PM2.5","ug/m3","02.03.2015","26.02942657470703"
"София - Хиподрума","PM2.5","ug/m3","03.03.2015","7.339979648590088"
"София - Хиподрума","PM2.5","ug/m3","04.03.2015","11.64828872680664"
"София - Хиподрума","PM2.5","ug/m3","05.03.2015","12.69039344787598"
"София - Хиподрума","PM2.5","ug/m3","06.03.2015","11.7718391418457"
"София - Хиподрума","PM2.5","ug/m3","07.03.2015","8.622049331665039"
"София - Хиподрума","PM2.5","ug/m3","08.03.2015","12.94257545471191"
"София - Хиподрума","PM2.5","ug/m3","09.03.2015","15.87054824829102"
"София - Хиподрума","PM2.5","ug/m3","10.03.2015","39.7323112487793"
"София - Хиподрума","PM2.5","ug/m3","11.03.2015","48.1685791015625"
"София - Хиподрума","PM2.5","ug/m3","12.03.2015","33.03346633911133"
"София - Хиподрума","PM2.5","ug/m3","13.03.2015","20.01014518737793"
"София - Хиподрума","PM2.5","ug/m3","14.03.2015","29.4462776184082"
"София - Хиподрума","PM2.5","ug/m3","15.03.2015","32.85093307495117"
"София - Хиподрума","PM2.5","ug/m3","16.03.2015","23.53560256958008"
"София - Хиподрума","PM2.5","ug/m3","17.03.2015","16.06997299194336"
"София - Хиподрума","PM2.5","ug/m3","18.03.2015","19.7186279296875"
"София - Хиподрума","PM2.5","ug/m3","19.03.2015","34.46629333496094"
"София - Хиподрума","PM2.5","ug/m3","20.03.2015","15.83137321472168"
"София - Хиподрума","PM2.5","ug/m3","21.03.2015","27.04591178894043"
"София - Хиподрума","PM2.5","ug/m3","22.03.2015","47.58978271484375"
"София - Хиподрума","PM2.5","ug/m3","23.03.2015","28.89748191833496"
"София - Хиподрума","PM2.5","ug/m3","24.03.2015","29.49039649963379"
"София - Хиподрума","PM2.5","ug/m3","25.03.2015","42.32552337646484"
"София - Хиподрума","PM2.5","ug/m3","26.03.2015","32.56595611572266"
"София - Хиподрума","PM2.5","ug/m3","27.03.2015","21.71848297119141"
"София - Хиподрума","PM2.5","ug/m3","28.03.2015","5.422499179840088"
"София - Хиподрума","PM2.5","ug/m3","29.03.2015","17.74278259277344"
"София - Хиподрума","PM2.5","ug/m3","30.03.2015","19.89530754089355"
"София - Хиподрума","PM2.5","ug/m3","31.03.2015","8.456302642822266"
"София - Хиподрума","PM2.5","ug/m3","01.04.2015","8.248871803283691"
"София - Хиподрума","PM2.5","ug/m3","02.04.2015","7.223639488220215"
"София - Хиподрума","PM2.5","ug/m3","03.04.2015","7.623531341552734"
"София - Хиподрума","PM2.5","ug/m3","04.04.2015","6.672725200653076"
"София - Хиподрума","PM2.5","ug/m3","05.04.2015","15.49017429351807"
"София - Хиподрума","PM2.5","ug/m3","06.04.2015","14.05703163146973"
"София - Хиподрума","PM2.5","ug/m3","07.04.2015","11.36939144134521"
"София - Хиподрума","PM2.5","ug/m3","08.04.2015","16.52648544311523"
"София - Хиподрума","PM2.5","ug/m3","09.04.2015","18.89779472351074"
"София - Хиподрума","PM2.5","ug/m3","10.04.2015","18.92928504943848"
"София - Хиподрума","PM2.5","ug/m3","11.04.2015","24.94392204284668"
"София - Хиподрума","PM2.5","ug/m3","12.04.2015","21.25732231140137"
"София - Хиподрума","PM2.5","ug/m3","13.04.2015","22.18092346191406"
"София - Хиподрума","PM2.5","ug/m3","14.04.2015","10.18137454986572"
"София - Хиподрума","PM2.5","ug/m3","15.04.2015","9.499238967895508"
"София - Хиподрума","PM2.5","ug/m3","16.04.2015","16.94580078125"
"София - Хиподрума","PM2.5","ug/m3","17.04.2015","14.36151504516602"
"София - Хиподрума","PM2.5","ug/m3","18.04.2015","10.20927047729492"
"София - Хиподрума","PM2.5","ug/m3","19.04.2015","11.22261810302734"
"София - Хиподрума","PM2.5","ug/m3","20.04.2015","12.24146556854248"
"София - Хиподрума","PM2.5","ug/m3","21.04.2015","8.123680114746094"
"София - Хиподрума","PM2.5","ug/m3","22.04.2015","10.42565727233887"
"София - Хиподрума","PM2.5","ug/m3","23.04.2015","14.34370040893555"
"София - Хиподрума","PM2.5","ug/m3","24.04.2015","18.26751708984375"
"София - Хиподрума","PM2.5","ug/m3","25.04.2015","17.93720054626465"
"София - Хиподрума","PM2.5","ug/m3","26.04.2015","18.20951843261719"
"София - Хиподрума","PM2.5","ug/m3","27.04.2015","15.3385009765625"
"София - Хиподрума","PM2.5","ug/m3","28.04.2015","15.17927646636963"
"София - Хиподрума","PM2.5","ug/m3","29.04.2015","12.53872013092041"
"София - Хиподрума","PM2.5","ug/m3","30.04.2015","9.321819305419922"
"София - Хиподрума","PM2.5","ug/m3","01.05.2015","9.755061149597168"
"София - Хиподрума","PM2.5","ug/m3","02.05.2015","8.585797309875488"
"София - Хиподрума","PM2.5","ug/m3","03.05.2015","5.933952331542969"
"София - Хиподрума","PM2.5","ug/m3","04.05.2015","12.13715076446533"
"София - Хиподрума","PM2.5","ug/m3","05.05.2015","19.79109764099121"
"София - Хиподрума","PM2.5","ug/m3","06.05.2015","24.14703178405762"
"София - Хиподрума","PM2.5","ug/m3","07.05.2015","17.17511558532715"
"София - Хиподрума","PM2.5","ug/m3","08.05.2015","10.81829738616943"
"София - Хиподрума","PM2.5","ug/m3","09.05.2015","11.65267658233643"
"София - Хиподрума","PM2.5","ug/m3","10.05.2015","14.71348857879639"
"София - Хиподрума","PM2.5","ug/m3","11.05.2015","8.34814453125"
"София - Хиподрума","PM2.5","ug/m3","12.05.2015","8.261869430541992"
"София - Хиподрума","PM2.5","ug/m3","13.05.2015","12.52619934082031"
"София - Хиподрума","PM2.5","ug/m3","14.05.2015","15.05623626708984"
"София - Хиподрума","PM2.5","ug/m3","15.05.2015","15.81281852722168"
"София - Хиподрума","PM2.5","ug/m3","16.05.2015","20.48222541809082"
"София - Хиподрума","PM2.5","ug/m3","17.05.2015","24.14350509643555"
"София - Хиподрума","PM2.5","ug/m3","18.05.2015","21.9703540802002"
"София - Хиподрума","PM2.5","ug/m3","19.05.2015","23.8620548248291"
"София - Хиподрума","PM2.5","ug/m3","20.05.2015","15.68790817260742"
"София - Хиподрума","PM2.5","ug/m3","21.05.2015","15.00478553771973"
"София - Хиподрума","PM2.5","ug/m3","22.05.2015","14.4912166595459"
"София - Хиподрума","PM2.5","ug/m3","23.05.2015","14.35692596435547"
"София - Хиподрума","PM2.5","ug/m3","24.05.2015","14.04260540008545"
"София - Хиподрума","PM2.5","ug/m3","25.05.2015","7.320287704467773"
"София - Хиподрума","PM2.5","ug/m3","26.05.2015","5.399894714355469"
"София - Хиподрума","PM2.5","ug/m3","27.05.2015","6.414971351623535"
"София - Хиподрума","PM2.5","ug/m3","28.05.2015","9.077500343322754"
"София - Хиподрума","PM2.5","ug/m3","29.05.2015","11.70359992980957"
"София - Хиподрума","PM2.5","ug/m3","30.05.2015","14.38855934143066"
"София - Хиподрума","PM2.5","ug/m3","31.05.2015","14.24534702301025"
"София - Хиподрума","PM2.5","ug/m3","01.06.2015","14.05671691894531"
"София - Хиподрума","PM2.5","ug/m3","02.06.2015","9.584403991699219"
"София - Хиподрума","PM2.5","ug/m3","03.06.2015","10.17001914978027"
"София - Хиподрума","PM2.5","ug/m3","04.06.2015","15.94770812988281"
"София - Хиподрума","PM2.5","ug/m3","05.06.2015","13.31966876983643"
"София - Хиподрума","PM2.5","ug/m3","06.06.2015","11.7432746887207"
"София - Хиподрума","PM2.5","ug/m3","07.06.2015","10.50433540344238"
"София - Хиподрума","PM2.5","ug/m3","08.06.2015","8.572599411010742"
"София - Хиподрума","PM2.5","ug/m3","09.06.2015","9.867653846740723"
"София - Хиподрума","PM2.5","ug/m3","10.06.2015","14.27955341339111"
"София - Хиподрума","PM2.5","ug/m3","11.06.2015","10.49699878692627"
"София - Хиподрума","PM2.5","ug/m3","12.06.2015","16.54524421691895"
"София - Хиподрума","PM2.5","ug/m3","13.06.2015","16.10132217407227"
"София - Хиподрума","PM2.5","ug/m3","14.06.2015","17.71365356445312"
"София - Хиподрума","PM2.5","ug/m3","15.06.2015","11.05767917633057"
"София - Хиподрума","PM2.5","ug/m3","16.06.2015","10.19552421569824"
"София - Хиподрума","PM2.5","ug/m3","17.06.2015","8.04930591583252"
"София - Хиподрума","PM2.5","ug/m3","18.06.2015","10.10026359558105"
"София - Хиподрума","PM2.5","ug/m3","19.06.2015","13.81218338012695"
"София - Хиподрума","PM2.5","ug/m3","20.06.2015","15.86162567138672"
"София - Хиподрума","PM2.5","ug/m3","21.06.2015","11.09590816497803"
"София - Хиподрума","PM2.5","ug/m3","22.06.2015","10.98806858062744"
"София - Хиподрума","PM2.5","ug/m3","23.06.2015","16.38887977600098"
"София - Хиподрума","PM2.5","ug/m3","24.06.2015","16.55519866943359"
"София - Хиподрума","PM2.5","ug/m3","25.06.2015","8.054207801818848"
"София - Хиподрума","PM2.5","ug/m3","26.06.2015","10.32116603851318"
"София - Хиподрума","PM2.5","ug/m3","27.06.2015","11.64417839050293"
"София - Хиподрума","PM2.5","ug/m3","28.06.2015","17.07609176635742"
"София - Хиподрума","PM2.5","ug/m3","29.06.2015","16.00353050231934"
"София - Хиподрума","PM2.5","ug/m3","30.06.2015","0"
"София - Хиподрума","PM2.5","ug/m3","02.07.2015","0"
"София - Хиподрума","PM2.5","ug/m3","03.07.2015","12.38154029846191"
"София - Хиподрума","PM2.5","ug/m3","04.07.2015","9.108392715454102"
"София - Хиподрума","PM2.5","ug/m3","05.07.2015","16.59613037109375"
"София - Хиподрума","PM2.5","ug/m3","06.07.2015","19.26187133789062"
"София - Хиподрума","PM2.5","ug/m3","07.07.2015","23.99944877624512"
"София - Хиподрума","PM2.5","ug/m3","08.07.2015","20.26496315002441"
"София - Хиподрума","PM2.5","ug/m3","09.07.2015","21.82205963134766"
"София - Хиподрума","PM2.5","ug/m3","10.07.2015","4.782011032104492"
"София - Хиподрума","PM2.5","ug/m3","11.07.2015","7.480969429016113"
"София - Хиподрума","PM2.5","ug/m3","12.07.2015","12.57377338409424"
"София - Хиподрума","PM2.5","ug/m3","13.07.2015","21.93039703369141"
"София - Хиподрума","PM2.5","ug/m3","14.07.2015","13.10610008239746"
"София - Хиподрума","PM2.5","ug/m3","15.07.2015","10.90993881225586"
"София - Хиподрума","PM2.5","ug/m3","16.07.2015","11.83884239196777"
"София - Хиподрума","PM2.5","ug/m3","17.07.2015","16.48765563964844"
"София - Хиподрума","PM2.5","ug/m3","18.07.2015","18.46173477172852"
"София - Хиподрума","PM2.5","ug/m3","19.07.2015","16.73599243164062"
"София - Хиподрума","PM2.5","ug/m3","20.07.2015","23.63183975219727"
"София - Хиподрума","PM2.5","ug/m3","21.07.2015","23.04361724853516"
"София - Хиподрума","PM2.5","ug/m3","22.07.2015","19.1655330657959"
"София - Хиподрума","PM2.5","ug/m3","23.07.2015","8.487512588500977"
"София - Хиподрума","PM2.5","ug/m3","24.07.2015","9.238027572631836"
"София - Хиподрума","PM2.5","ug/m3","25.07.2015","16.38284683227539"
"София - Хиподрума","PM2.5","ug/m3","26.07.2015","16.99928283691406"
"София - Хиподрума","PM2.5","ug/m3","27.07.2015","17.92767906188965"
"София - Хиподрума","PM2.5","ug/m3","28.07.2015","14.66919994354248"
"София - Хиподрума","PM2.5","ug/m3","29.07.2015","25.02236938476562"
"София - Хиподрума","PM2.5","ug/m3","30.07.2015","29.04351425170898"
"София - Хиподрума","PM2.5","ug/m3","31.07.2015","17.71577072143555"
"София - Хиподрума","PM2.5","ug/m3","01.08.2015","15.34823322296143"
"София - Хиподрума","PM2.5","ug/m3","02.08.2015","24.84369850158691"
"София - Хиподрума","PM2.5","ug/m3","03.08.2015","11.3338451385498"
"София - Хиподрума","PM2.5","ug/m3","04.08.2015","12.86510181427002"
"София - Хиподрума","PM2.5","ug/m3","05.08.2015","16.46871757507324"
"София - Хиподрума","PM2.5","ug/m3","06.08.2015","16.23268508911133"
"София - Хиподрума","PM2.5","ug/m3","07.08.2015","18.64335250854492"
"София - Хиподрума","PM2.5","ug/m3","08.08.2015","14.51078701019287"
"София - Хиподрума","PM2.5","ug/m3","09.08.2015","9.779738426208496"
"София - Хиподрума","PM2.5","ug/m3","10.08.2015","11.64774036407471"
"София - Хиподрума","PM2.5","ug/m3","11.08.2015","13.96237182617188"
"София - Хиподрума","PM2.5","ug/m3","12.08.2015","19.14595222473145"
"София - Хиподрума","PM2.5","ug/m3","13.08.2015","13.59032726287842"
"София - Хиподрума","PM2.5","ug/m3","14.08.2015","13.78284168243408"
"София - Хиподрума","PM2.5","ug/m3","15.08.2015","19.73386001586914"
"София - Хиподрума","PM2.5","ug/m3","16.08.2015","19.23027229309082"
"София - Хиподрума","PM2.5","ug/m3","17.08.2015","8.749039649963379"
"София - Хиподрума","PM2.5","ug/m3","18.08.2015","6.481714725494385"
"София - Хиподрума","PM2.5","ug/m3","19.08.2015","12.31950664520264"
"София - Хиподрума","PM2.5","ug/m3","20.08.2015","13.22653293609619"
"София - Хиподрума","PM2.5","ug/m3","21.08.2015","2.100013971328735"
"София - Хиподрума","PM2.5","ug/m3","22.08.2015","3.676549673080444"
"София - Хиподрума","PM2.5","ug/m3","23.08.2015","4.41412353515625"
"София - Хиподрума","PM2.5","ug/m3","24.08.2015","7.616001605987549"
"София - Хиподрума","PM2.5","ug/m3","25.08.2015","9.620464324951172"
"София - Хиподрума","PM2.5","ug/m3","26.08.2015","13.70825481414795"
"София - Хиподрума","PM2.5","ug/m3","27.08.2015","12.2260570526123"
"София - Хиподрума","PM2.5","ug/m3","28.08.2015","13.52156257629395"
"София - Хиподрума","PM2.5","ug/m3","29.08.2015","15.13396167755127"
"София - Хиподрума","PM2.5","ug/m3","30.08.2015","18.1749210357666"
"София - Хиподрума","PM2.5","ug/m3","31.08.2015","17.5180721282959"
"София - Хиподрума","PM2.5","ug/m3","01.09.2015","13.70471000671387"
"София - Хиподрума","PM2.5","ug/m3","02.09.2015","13.26268005371094"
"София - Хиподрума","PM2.5","ug/m3","03.09.2015","11.92541885375977"
"София - Хиподрума","PM2.5","ug/m3","04.09.2015","15.57340240478516"
"София - Хиподрума","PM2.5","ug/m3","05.09.2015","12.49671745300293"
"София - Хиподрума","PM2.5","ug/m3","06.09.2015","7.178817749023438"
"София - Хиподрума","PM2.5","ug/m3","07.09.2015","2.512582778930664"
"София - Хиподрума","PM2.5","ug/m3","08.09.2015","2.72174596786499"
"София - Хиподрума","PM2.5","ug/m3","09.09.2015","7.684097766876221"
"София - Хиподрума","PM2.5","ug/m3","10.09.2015","15.5355978012085"
"София - Хиподрума","PM2.5","ug/m3","11.09.2015","8.59609317779541"
"София - Хиподрума","PM2.5","ug/m3","12.09.2015","5.428176403045654"
"София - Хиподрума","PM2.5","ug/m3","13.09.2015","9.04004955291748"
"София - Хиподрума","PM2.5","ug/m3","14.09.2015","15.20890045166016"
"София - Хиподрума","PM2.5","ug/m3","15.09.2015","16.4576416015625"
"София - Хиподрума","PM2.5","ug/m3","16.09.2015","20.61908912658691"
"София - Хиподрума","PM2.5","ug/m3","17.09.2015","18.79037284851074"
"София - Хиподрума","PM2.5","ug/m3","18.09.2015","13.86151885986328"
"София - Хиподрума","PM2.5","ug/m3","19.09.2015","11.50332927703857"
"София - Хиподрума","PM2.5","ug/m3","20.09.2015","12.22922897338867"
"София - Хиподрума","PM2.5","ug/m3","21.09.2015","8.421671867370605"
"София - Хиподрума","PM2.5","ug/m3","22.09.2015","9.961639404296875"
"София - Хиподрума","PM2.5","ug/m3","23.09.2015","15.49031639099121"
"София - Хиподрума","PM2.5","ug/m3","24.09.2015","19.26222229003906"
"София - Хиподрума","PM2.5","ug/m3","25.09.2015","13.65380477905273"
"София - Хиподрума","PM2.5","ug/m3","26.09.2015","3.312435150146484"
"София - Хиподрума","PM2.5","ug/m3","27.09.2015","5.032183170318604"
"София - Хиподрума","PM2.5","ug/m3","28.09.2015","3.082152843475342"
"София - Хиподрума","PM2.5","ug/m3","29.09.2015","2.071378469467163"
"София - Хиподрума","PM2.5","ug/m3","30.09.2015","3.172501802444458"
"София - Хиподрума","PM2.5","ug/m3","01.10.2015","7.750819683074951"
"София - Хиподрума","PM2.5","ug/m3","02.10.2015","11.97503852844238"
"София - Хиподрума","PM2.5","ug/m3","03.10.2015","15.440505027771"
"София - Хиподрума","PM2.5","ug/m3","04.10.2015","21.29339981079102"
"София - Хиподрума","PM2.5","ug/m3","05.10.2015","15.99972343444824"
"София - Хиподрума","PM2.5","ug/m3","06.10.2015","7.681312084197998"
"София - Хиподрума","PM2.5","ug/m3","07.10.2015","15.59773445129395"
"София - Хиподрума","PM2.5","ug/m3","08.10.2015","6.76088809967041"
"София - Хиподрума","PM2.5","ug/m3","09.10.2015","12.66126537322998"
"София - Хиподрума","PM2.5","ug/m3","10.10.2015","6.946321487426758"
"София - Хиподрума","PM2.5","ug/m3","11.10.2015","5.948304653167725"
"София - Хиподрума","PM2.5","ug/m3","12.10.2015","4.92892599105835"
"София - Хиподрума","PM2.5","ug/m3","13.10.2015","8.535473823547363"
"София - Хиподрума","PM2.5","ug/m3","14.10.2015","13.33539581298828"
"София - Хиподрума","PM2.5","ug/m3","15.10.2015","14.04249954223633"
"София - Хиподрума","PM2.5","ug/m3","16.10.2015","14.56428623199463"
"София - Хиподрума","PM2.5","ug/m3","17.10.2015","11.26709938049316"
"София - Хиподрума","PM2.5","ug/m3","18.10.2015","14.28449153900146"
"София - Хиподрума","PM2.5","ug/m3","19.10.2015","9.564796447753906"
"София - Хиподрума","PM2.5","ug/m3","20.10.2015","5.837782382965088"
"София - Хиподрума","PM2.5","ug/m3","21.10.2015","10.63340377807617"
"София - Хиподрума","PM2.5","ug/m3","22.10.2015","6.02155065536499"
"София - Хиподрума","PM2.5","ug/m3","23.10.2015","6.498936176300049"
"София - Хиподрума","PM2.5","ug/m3","24.10.2015","13.28808116912842"
"София - Хиподрума","PM2.5","ug/m3","25.10.2015","24.88838195800781"
"София - Хиподрума","PM2.5","ug/m3","26.10.2015","29.80556297302246"
"София - Хиподрума","PM2.5","ug/m3","27.10.2015","22.57822036743164"
"София - Хиподрума","PM2.5","ug/m3","28.10.2015","21.71883964538574"
"София - Хиподрума","PM2.5","ug/m3","29.10.2015","13.77324962615967"
"София - Хиподрума","PM2.5","ug/m3","30.10.2015","9.598226547241211"
"София - Хиподрума","PM2.5","ug/m3","31.10.2015","11.04705619812012"
"София - Хиподрума","PM2.5","ug/m3","01.11.2015","9.23711109161377"
"София - Хиподрума","PM2.5","ug/m3","02.11.2015","33.48384094238281"
"София - Хиподрума","PM2.5","ug/m3","03.11.2015","46.87834548950195"
"София - Хиподрума","PM2.5","ug/m3","04.11.2015","43.15901947021484"
"София - Хиподрума","PM2.5","ug/m3","05.11.2015","41.41825103759766"
"София - Хиподрума","PM2.5","ug/m3","06.11.2015","34.87442398071289"
"София - Хиподрума","PM2.5","ug/m3","07.11.2015","31.98550987243652"
"София - Хиподрума","PM2.5","ug/m3","08.11.2015","19.81497383117676"
"София - Хиподрума","PM2.5","ug/m3","09.11.2015","3.841203212738037"
"София - Хиподрума","PM2.5","ug/m3","10.11.2015","11.93074607849121"
"София - Хиподрума","PM2.5","ug/m3","11.11.2015","8.205531120300293"
"София - Хиподрума","PM2.5","ug/m3","12.11.2015","21.29703330993652"
"София - Хиподрума","PM2.5","ug/m3","13.11.2015","36.48625564575195"
"София - Хиподрума","PM2.5","ug/m3","14.11.2015","26.95706748962402"
"София - Хиподрума","PM2.5","ug/m3","15.11.2015","37.34964370727539"
"София - Хиподрума","PM2.5","ug/m3","16.11.2015","22.68370056152344"
"София - Хиподрума","PM2.5","ug/m3","17.11.2015","50.53100967407227"
"София - Хиподрума","PM2.5","ug/m3","18.11.2015","65.36763000488281"
"София - Хиподрума","PM2.5","ug/m3","19.11.2015","34.53072738647461"
"София - Хиподрума","PM2.5","ug/m3","20.11.2015","46.88310623168945"
"София - Хиподрума","PM2.5","ug/m3","21.11.2015","7.115818023681641"
"София - Хиподрума","PM2.5","ug/m3","22.11.2015","10.82295608520508"
"София - Хиподрума","PM2.5","ug/m3","23.11.2015","16.4361686706543"
"София - Хиподрума","PM2.5","ug/m3","24.11.2015","16.58297729492188"
"София - Хиподрума","PM2.5","ug/m3","25.11.2015","20.45214653015137"
"София - Хиподрума","PM2.5","ug/m3","26.11.2015","8.14240550994873"
"София - Хиподрума","PM2.5","ug/m3","27.11.2015","12.3428430557251"
"София - Хиподрума","PM2.5","ug/m3","28.11.2015","13.71633243560791"
"София - Хиподрума","PM2.5","ug/m3","29.11.2015","7.861165523529053"
"София - Хиподрума","PM2.5","ug/m3","30.11.2015","26.64639282226562"
"София - Хиподрума","PM2.5","ug/m3","01.12.2015","17.00782012939453"
"София - Хиподрума","PM2.5","ug/m3","02.12.2015","6.823166370391846"
"София - Хиподрума","PM2.5","ug/m3","03.12.2015","19.27432250976562"
"София - Хиподрума","PM2.5","ug/m3","04.12.2015","43.67864990234375"
"София - Хиподрума","PM2.5","ug/m3","05.12.2015","45.66334915161133"
"София - Хиподрума","PM2.5","ug/m3","06.12.2015","61.78056716918945"
"София - Хиподрума","PM2.5","ug/m3","07.12.2015","61.46604919433594"
"София - Хиподрума","PM2.5","ug/m3","08.12.2015","37.07416534423828"
"София - Хиподрума","PM2.5","ug/m3","09.12.2015","31.52347755432129"
"София - Хиподрума","PM2.5","ug/m3","10.12.2015","25.67655944824219"
"София - Хиподрума","PM2.5","ug/m3","11.12.2015","23.45874404907227"
"София - Хиподрума","PM2.5","ug/m3","12.12.2015","24.27490425109863"
"София - Хиподрума","PM2.5","ug/m3","13.12.2015","81.70817565917969"
"София - Хиподрума","PM2.5","ug/m3","14.12.2015","67.34366607666016"
"София - Хиподрума","PM2.5","ug/m3","15.12.2015","86.01547241210938"
"София - Хиподрума","PM2.5","ug/m3","16.12.2015","49.57638168334961"
"София - Хиподрума","PM2.5","ug/m3","17.12.2015","19.56257820129395"
"София - Хиподрума","PM2.5","ug/m3","18.12.2015","74.22110748291016"
"София - Хиподрума","PM2.5","ug/m3","19.12.2015","94.29825592041016"
"София - Хиподрума","PM2.5","ug/m3","20.12.2015","77.52239990234375"
"София - Хиподрума","PM2.5","ug/m3","21.12.2015","71.03092956542969"
"София - Хиподрума","PM2.5","ug/m3","22.12.2015","39.56057357788086"
"София - Хиподрума","PM2.5","ug/m3","23.12.2015","112.0565643310547"
"София - Хиподрума","PM2.5","ug/m3","24.12.2015","173.7950134277344"
"София - Хиподрума","PM2.5","ug/m3","25.12.2015","120.7312088012695"
"София - Хиподрума","PM2.5","ug/m3","26.12.2015","46.00203704833984"
"София - Хиподрума","PM2.5","ug/m3","27.12.2015","66.20290374755859"
"София - Хиподрума","PM2.5","ug/m3","28.12.2015","78.11248779296875"
"София - Хиподрума","PM2.5","ug/m3","29.12.2015","58.63925170898438"
"София - Хиподрума","PM2.5","ug/m3","30.12.2015","8.803701400756836"
"София - Хиподрума","PM2.5","ug/m3","31.12.2015","19.49066543579102"
