,temp_min,temp_max,pressure,humidity,wind_speed,rain_24h,snow_3h,clouds_all,temp_cent,temp_max_cent,temp_min_cent,date_format,location,type,value,season,value_tomorrow
97,286.7161904761906,291.6828571428571,1015.0952380952381,58.714285714285715,1.619047619047619,,,9.761904761904763,18.523809523809526,19.532857142857157,14.566190476190497,08.10.2012,Дружба,NO2,15.541604995727539,autumn,10.753756523132319
98,286.7161904761906,291.6828571428571,1015.0952380952381,58.714285714285715,1.619047619047619,,,9.761904761904763,18.523809523809526,19.532857142857157,14.566190476190497,08.10.2012,Павлово,NO2,10.753756523132319,autumn,8.64983081817627
99,286.7161904761906,291.6828571428571,1015.0952380952381,58.714285714285715,1.619047619047619,,,9.761904761904763,18.523809523809526,19.532857142857157,14.566190476190497,08.10.2012,Надежда,NO2,8.64983081817627,autumn,19.75714492797852
100,286.7161904761906,291.6828571428571,1015.0952380952381,58.714285714285715,1.619047619047619,,,9.761904761904763,18.523809523809526,19.532857142857157,14.566190476190497,08.10.2012,Орлов мост,NO2,19.75714492797852,autumn,13.095242500305181
101,286.7161904761906,291.6828571428571,1015.0952380952381,58.714285714285715,1.619047619047619,,,9.761904761904763,18.523809523809526,19.532857142857157,14.566190476190497,08.10.2012,Хиподрума,NO2,13.095242500305181,autumn,2.196237564086914
102,286.7161904761906,291.6828571428571,1015.0952380952381,58.714285714285715,1.619047619047619,,,9.761904761904763,18.523809523809526,19.532857142857157,14.566190476190497,08.10.2012,Копитото,NO2,2.196237564086914,autumn,17.43317985534668
110,281.71399999999994,286.16249999999997,1016.55,56.25,6.45,,,18.0,13.9,14.0125,9.564000000000036,09.10.2012,Дружба,NO2,17.43317985534668,autumn,47.83424377441406
111,281.71399999999994,286.16249999999997,1016.55,56.25,6.45,,,18.0,13.9,14.0125,9.564000000000036,09.10.2012,Павлово,NO2,47.83424377441406,autumn,26.30823135375977
112,281.71399999999994,286.16249999999997,1016.55,56.25,6.45,,,18.0,13.9,14.0125,9.564000000000036,09.10.2012,Надежда,NO2,26.30823135375977,autumn,53.52943801879883
113,281.71399999999994,286.16249999999997,1016.55,56.25,6.45,,,18.0,13.9,14.0125,9.564000000000036,09.10.2012,Орлов мост,NO2,53.52943801879883,autumn,49.055152893066406
114,281.71399999999994,286.16249999999997,1016.55,56.25,6.45,,,18.0,13.9,14.0125,9.564000000000036,09.10.2012,Хиподрума,NO2,49.055152893066406,autumn,10.07930755615234
115,281.71399999999994,286.16249999999997,1016.55,56.25,6.45,,,18.0,13.9,14.0125,9.564000000000036,09.10.2012,Копитото,NO2,10.07930755615234,autumn,35.84197616577148
123,278.25947368421043,283.7099999999999,1003.8421052631579,41.421052631578945,2.263157894736842,,,10.947368421052632,9.100000000000005,11.560000000000006,6.10947368421054,10.10.2012,Дружба,NO2,35.84197616577148,autumn,53.24685668945312
124,278.25947368421043,283.7099999999999,1003.8421052631579,41.421052631578945,2.263157894736842,,,10.947368421052632,9.100000000000005,11.560000000000006,6.10947368421054,10.10.2012,Павлово,NO2,53.24685668945312,autumn,37.13253784179688
125,278.25947368421043,283.7099999999999,1003.8421052631579,41.421052631578945,2.263157894736842,,,10.947368421052632,9.100000000000005,11.560000000000006,6.10947368421054,10.10.2012,Надежда,NO2,37.13253784179688,autumn,68.28885650634766
126,278.25947368421043,283.7099999999999,1003.8421052631579,41.421052631578945,2.263157894736842,,,10.947368421052632,9.100000000000005,11.560000000000006,6.10947368421054,10.10.2012,Орлов мост,NO2,68.28885650634766,autumn,62.904296875
127,278.25947368421043,283.7099999999999,1003.8421052631579,41.421052631578945,2.263157894736842,,,10.947368421052632,9.100000000000005,11.560000000000006,6.10947368421054,10.10.2012,Хиподрума,NO2,62.904296875,autumn,5.514902114868164
128,278.25947368421043,283.7099999999999,1003.8421052631579,41.421052631578945,2.263157894736842,,,10.947368421052632,9.100000000000005,11.560000000000006,6.10947368421054,10.10.2012,Копитото,NO2,5.514902114868164,autumn,32.58474349975586
136,280.0517647058825,283.67352941176466,970.1764705882352,65.52941176470588,1.1764705882352942,,,48.94117647058823,10.579411764705897,11.523529411764711,7.901764705882376,11.10.2012,Дружба,NO2,32.58474349975586,autumn,41.513328552246094
137,280.0517647058825,283.67352941176466,970.1764705882352,65.52941176470588,1.1764705882352942,,,48.94117647058823,10.579411764705897,11.523529411764711,7.901764705882376,11.10.2012,Павлово,NO2,41.513328552246094,autumn,23.145648956298828
138,280.0517647058825,283.67352941176466,970.1764705882352,65.52941176470588,1.1764705882352942,,,48.94117647058823,10.579411764705897,11.523529411764711,7.901764705882376,11.10.2012,Надежда,NO2,23.145648956298828,autumn,52.97378158569336
139,280.0517647058825,283.67352941176466,970.1764705882352,65.52941176470588,1.1764705882352942,,,48.94117647058823,10.579411764705897,11.523529411764711,7.901764705882376,11.10.2012,Орлов мост,NO2,52.97378158569336,autumn,43.27444458007812
140,280.0517647058825,283.67352941176466,970.1764705882352,65.52941176470588,1.1764705882352942,,,48.94117647058823,10.579411764705897,11.523529411764711,7.901764705882376,11.10.2012,Хиподрума,NO2,43.27444458007812,autumn,6.606151580810548
141,280.0517647058825,283.67352941176466,970.1764705882352,65.52941176470588,1.1764705882352942,,,48.94117647058823,10.579411764705897,11.523529411764711,7.901764705882376,11.10.2012,Копитото,NO2,6.606151580810548,autumn,29.12186431884766
149,281.43523809523805,287.6123809523809,1013.4285714285714,59.80952380952381,2.0,,,0.0,14.285714285714286,15.462380952380963,9.285238095238112,12.10.2012,Дружба,NO2,29.12186431884766,autumn,50.10761642456055
150,281.43523809523805,287.6123809523809,1013.4285714285714,59.80952380952381,2.0,,,0.0,14.285714285714286,15.462380952380963,9.285238095238112,12.10.2012,Павлово,NO2,50.10761642456055,autumn,29.37858581542969
151,281.43523809523805,287.6123809523809,1013.4285714285714,59.80952380952381,2.0,,,0.0,14.285714285714286,15.462380952380963,9.285238095238112,12.10.2012,Надежда,NO2,29.37858581542969,autumn,61.947021484375
152,281.43523809523805,287.6123809523809,1013.4285714285714,59.80952380952381,2.0,,,0.0,14.285714285714286,15.462380952380963,9.285238095238112,12.10.2012,Орлов мост,NO2,61.947021484375,autumn,51.27348709106445
153,281.43523809523805,287.6123809523809,1013.4285714285714,59.80952380952381,2.0,,,0.0,14.285714285714286,15.462380952380963,9.285238095238112,12.10.2012,Хиподрума,NO2,51.27348709106445,autumn,4.348701477050781
154,281.43523809523805,287.6123809523809,1013.4285714285714,59.80952380952381,2.0,,,0.0,14.285714285714286,15.462380952380963,9.285238095238112,12.10.2012,Копитото,NO2,4.348701477050781,autumn,23.98301124572754
162,284.66578947368413,291.398947368421,1009.3684210526316,57.578947368421055,2.473684210526316,,,46.526315789473685,18.58684210526316,19.248947368421064,12.515789473684222,13.10.2012,Дружба,NO2,23.98301124572754,autumn,38.9582405090332
163,284.66578947368413,291.398947368421,1009.3684210526316,57.578947368421055,2.473684210526316,,,46.526315789473685,18.58684210526316,19.248947368421064,12.515789473684222,13.10.2012,Павлово,NO2,38.9582405090332,autumn,23.697223663330078
164,284.66578947368413,291.398947368421,1009.3684210526316,57.578947368421055,2.473684210526316,,,46.526315789473685,18.58684210526316,19.248947368421064,12.515789473684222,13.10.2012,Надежда,NO2,23.697223663330078,autumn,49.94967269897461
165,284.66578947368413,291.398947368421,1009.3684210526316,57.578947368421055,2.473684210526316,,,46.526315789473685,18.58684210526316,19.248947368421064,12.515789473684222,13.10.2012,Орлов мост,NO2,49.94967269897461,autumn,39.12353897094727
166,284.66578947368413,291.398947368421,1009.3684210526316,57.578947368421055,2.473684210526316,,,46.526315789473685,18.58684210526316,19.248947368421064,12.515789473684222,13.10.2012,Хиподрума,NO2,39.12353897094727,autumn,2.7892918586730957
167,284.66578947368413,291.398947368421,1009.3684210526316,57.578947368421055,2.473684210526316,,,46.526315789473685,18.58684210526316,19.248947368421064,12.515789473684222,13.10.2012,Копитото,NO2,2.7892918586730957,autumn,18.8910961151123
175,285.248695652174,290.5034782608695,1014.2608695652174,85.8695652173913,1.7826086956521738,,,48.43478260869565,18.0,18.353478260869576,13.098695652173932,14.10.2012,Дружба,NO2,18.8910961151123,autumn,28.02119064331055
176,285.248695652174,290.5034782608695,1014.2608695652174,85.8695652173913,1.7826086956521738,,,48.43478260869565,18.0,18.353478260869576,13.098695652173932,14.10.2012,Павлово,NO2,28.02119064331055,autumn,20.1909122467041
177,285.248695652174,290.5034782608695,1014.2608695652174,85.8695652173913,1.7826086956521738,,,48.43478260869565,18.0,18.353478260869576,13.098695652173932,14.10.2012,Надежда,NO2,20.1909122467041,autumn,41.47917938232422
178,285.248695652174,290.5034782608695,1014.2608695652174,85.8695652173913,1.7826086956521738,,,48.43478260869565,18.0,18.353478260869576,13.098695652173932,14.10.2012,Орлов мост,NO2,41.47917938232422,autumn,31.3062858581543
179,285.248695652174,290.5034782608695,1014.2608695652174,85.8695652173913,1.7826086956521738,,,48.43478260869565,18.0,18.353478260869576,13.098695652173932,14.10.2012,Хиподрума,NO2,31.3062858581543,autumn,1.483945608139038
180,285.248695652174,290.5034782608695,1014.2608695652174,85.8695652173913,1.7826086956521738,,,48.43478260869565,18.0,18.353478260869576,13.098695652173932,14.10.2012,Копитото,NO2,1.483945608139038,autumn,20.98363876342773
188,285.79043478260854,291.6934782608694,1011.4782608695652,83.82608695652173,2.6956521739130435,,,61.869565217391305,19.0,19.543478260869566,13.640434782608713,15.10.2012,Дружба,NO2,20.98363876342773,autumn,41.52555847167969
189,285.79043478260854,291.6934782608694,1011.4782608695652,83.82608695652173,2.6956521739130435,,,61.869565217391305,19.0,19.543478260869566,13.640434782608713,15.10.2012,Павлово,NO2,41.52555847167969,autumn,26.34725952148438
190,285.79043478260854,291.6934782608694,1011.4782608695652,83.82608695652173,2.6956521739130435,,,61.869565217391305,19.0,19.543478260869566,13.640434782608713,15.10.2012,Надежда,NO2,26.34725952148438,autumn,46.91289138793945
191,285.79043478260854,291.6934782608694,1011.4782608695652,83.82608695652173,2.6956521739130435,,,61.869565217391305,19.0,19.543478260869566,13.640434782608713,15.10.2012,Орлов мост,NO2,46.91289138793945,autumn,40.86102294921875
192,285.79043478260854,291.6934782608694,1011.4782608695652,83.82608695652173,2.6956521739130435,,,61.869565217391305,19.0,19.543478260869566,13.640434782608713,15.10.2012,Хиподрума,NO2,40.86102294921875,autumn,1.7624214887619019
193,285.79043478260854,291.6934782608694,1011.4782608695652,83.82608695652173,2.6956521739130435,,,61.869565217391305,19.0,19.543478260869566,13.640434782608713,15.10.2012,Копитото,NO2,1.7624214887619019,autumn,20.77646255493164
201,286.31285714285707,291.4280952380951,1013.8571428571429,85.19047619047619,2.4285714285714284,,,12.428571428571429,17.904761904761905,19.278095238095247,14.162857142857169,16.10.2012,Дружба,NO2,20.77646255493164,autumn,30.80101013183594
202,286.31285714285707,291.4280952380951,1013.8571428571429,85.19047619047619,2.4285714285714284,,,12.428571428571429,17.904761904761905,19.278095238095247,14.162857142857169,16.10.2012,Павлово,NO2,30.80101013183594,autumn,18.7098503112793
203,286.31285714285707,291.4280952380951,1013.8571428571429,85.19047619047619,2.4285714285714284,,,12.428571428571429,17.904761904761905,19.278095238095247,14.162857142857169,16.10.2012,Надежда,NO2,18.7098503112793,autumn,40.025535583496094
204,286.31285714285707,291.4280952380951,1013.8571428571429,85.19047619047619,2.4285714285714284,,,12.428571428571429,17.904761904761905,19.278095238095247,14.162857142857169,16.10.2012,Орлов мост,NO2,40.025535583496094,autumn,29.66545867919922
205,286.31285714285707,291.4280952380951,1013.8571428571429,85.19047619047619,2.4285714285714284,,,12.428571428571429,17.904761904761905,19.278095238095247,14.162857142857169,16.10.2012,Хиподрума,NO2,29.66545867919922,autumn,2.014051198959351
206,286.31285714285707,291.4280952380951,1013.8571428571429,85.19047619047619,2.4285714285714284,,,12.428571428571429,17.904761904761905,19.278095238095247,14.162857142857169,16.10.2012,Копитото,NO2,2.014051198959351,autumn,21.20793151855469
214,286.6547619047619,292.70238095238085,1016.3809523809524,70.28571428571429,4.0,,,23.714285714285715,19.238095238095237,20.552380952380958,14.504761904761919,17.10.2012,Дружба,NO2,21.20793151855469,autumn,24.27759170532227
215,286.6547619047619,292.70238095238085,1016.3809523809524,70.28571428571429,4.0,,,23.714285714285715,19.238095238095237,20.552380952380958,14.504761904761919,17.10.2012,Павлово,NO2,24.27759170532227,autumn,19.16463470458984
216,286.6547619047619,292.70238095238085,1016.3809523809524,70.28571428571429,4.0,,,23.714285714285715,19.238095238095237,20.552380952380958,14.504761904761919,17.10.2012,Надежда,NO2,19.16463470458984,autumn,37.290565490722656
217,286.6547619047619,292.70238095238085,1016.3809523809524,70.28571428571429,4.0,,,23.714285714285715,19.238095238095237,20.552380952380958,14.504761904761919,17.10.2012,Орлов мост,NO2,37.290565490722656,autumn,27.45220756530762
218,286.6547619047619,292.70238095238085,1016.3809523809524,70.28571428571429,4.0,,,23.714285714285715,19.238095238095237,20.552380952380958,14.504761904761919,17.10.2012,Хиподрума,NO2,27.45220756530762,autumn,1.57505989074707
219,286.6547619047619,292.70238095238085,1016.3809523809524,70.28571428571429,4.0,,,23.714285714285715,19.238095238095237,20.552380952380958,14.504761904761919,17.10.2012,Копитото,NO2,1.57505989074707,autumn,30.16007041931152
227,284.5686956521739,290.4526086956521,1022.3478260869565,58.43478260869565,3.5652173913043477,,,16.956521739130434,18.0,18.30260869565218,12.418695652173938,18.10.2012,Дружба,NO2,30.16007041931152,autumn,61.71566390991211
228,284.5686956521739,290.4526086956521,1022.3478260869565,58.43478260869565,3.5652173913043477,,,16.956521739130434,18.0,18.30260869565218,12.418695652173938,18.10.2012,Павлово,NO2,61.71566390991211,autumn,33.07206344604492
229,284.5686956521739,290.4526086956521,1022.3478260869565,58.43478260869565,3.5652173913043477,,,16.956521739130434,18.0,18.30260869565218,12.418695652173938,18.10.2012,Надежда,NO2,33.07206344604492,autumn,74.62432861328125
230,284.5686956521739,290.4526086956521,1022.3478260869565,58.43478260869565,3.5652173913043477,,,16.956521739130434,18.0,18.30260869565218,12.418695652173938,18.10.2012,Орлов мост,NO2,74.62432861328125,autumn,70.03460693359375
231,284.5686956521739,290.4526086956521,1022.3478260869565,58.43478260869565,3.5652173913043477,,,16.956521739130434,18.0,18.30260869565218,12.418695652173938,18.10.2012,Хиподрума,NO2,70.03460693359375,autumn,8.329002380371094
232,284.5686956521739,290.4526086956521,1022.3478260869565,58.43478260869565,3.5652173913043477,,,16.956521739130434,18.0,18.30260869565218,12.418695652173938,18.10.2012,Копитото,NO2,8.329002380371094,autumn,36.23430633544922
240,283.4071428571429,289.3190476190476,1025.2380952380952,68.28571428571429,1.3333333333333333,,,3.761904761904762,15.0,17.169047619047625,11.257142857142863,19.10.2012,Дружба,NO2,36.23430633544922,autumn,60.58763122558594
241,283.4071428571429,289.3190476190476,1025.2380952380952,68.28571428571429,1.3333333333333333,,,3.761904761904762,15.0,17.169047619047625,11.257142857142863,19.10.2012,Павлово,NO2,60.58763122558594,autumn,45.558616638183594
242,283.4071428571429,289.3190476190476,1025.2380952380952,68.28571428571429,1.3333333333333333,,,3.761904761904762,15.0,17.169047619047625,11.257142857142863,19.10.2012,Надежда,NO2,45.558616638183594,autumn,80.22305297851562
243,283.4071428571429,289.3190476190476,1025.2380952380952,68.28571428571429,1.3333333333333333,,,3.761904761904762,15.0,17.169047619047625,11.257142857142863,19.10.2012,Орлов мост,NO2,80.22305297851562,autumn,73.45704650878906
244,283.4071428571429,289.3190476190476,1025.2380952380952,68.28571428571429,1.3333333333333333,,,3.761904761904762,15.0,17.169047619047625,11.257142857142863,19.10.2012,Хиподрума,NO2,73.45704650878906,autumn,9.056893348693848
245,283.4071428571429,289.3190476190476,1025.2380952380952,68.28571428571429,1.3333333333333333,,,3.761904761904762,15.0,17.169047619047625,11.257142857142863,19.10.2012,Копитото,NO2,9.056893348693848,autumn,29.61916351318359
253,283.16347826086957,289.6417391304347,1024.0,68.04347826086956,1.3043478260869565,,,0.0,16.043478260869566,17.491739130434794,11.013478260869576,20.10.2012,Дружба,NO2,29.61916351318359,autumn,44.47820281982422
254,283.16347826086957,289.6417391304347,1024.0,68.04347826086956,1.3043478260869565,,,0.0,16.043478260869566,17.491739130434794,11.013478260869576,20.10.2012,Павлово,NO2,44.47820281982422,autumn,26.14884757995605
255,283.16347826086957,289.6417391304347,1024.0,68.04347826086956,1.3043478260869565,,,0.0,16.043478260869566,17.491739130434794,11.013478260869576,20.10.2012,Надежда,NO2,26.14884757995605,autumn,66.48218536376953
256,283.16347826086957,289.6417391304347,1024.0,68.04347826086956,1.3043478260869565,,,0.0,16.043478260869566,17.491739130434794,11.013478260869576,20.10.2012,Орлов мост,NO2,66.48218536376953,autumn,52.49555969238281
257,283.16347826086957,289.6417391304347,1024.0,68.04347826086956,1.3043478260869565,,,0.0,16.043478260869566,17.491739130434794,11.013478260869576,20.10.2012,Хиподрума,NO2,52.49555969238281,autumn,6.425405979156494
258,283.16347826086957,289.6417391304347,1024.0,68.04347826086956,1.3043478260869565,,,0.0,16.043478260869566,17.491739130434794,11.013478260869576,20.10.2012,Копитото,NO2,6.425405979156494,autumn,26.16863250732422
266,280.30625000000003,283.74375000000003,1022.0,85.375,1.125,,,0.0,10.875,11.593750000000014,8.156250000000014,21.10.2012,Дружба,NO2,26.16863250732422,autumn,34.690902709960945
267,280.30625000000003,283.74375000000003,1022.0,85.375,1.125,,,0.0,10.875,11.593750000000014,8.156250000000014,21.10.2012,Павлово,NO2,34.690902709960945,autumn,15.67736530303955
268,280.30625000000003,283.74375000000003,1022.0,85.375,1.125,,,0.0,10.875,11.593750000000014,8.156250000000014,21.10.2012,Надежда,NO2,15.67736530303955,autumn,45.281471252441406
269,280.30625000000003,283.74375000000003,1022.0,85.375,1.125,,,0.0,10.875,11.593750000000014,8.156250000000014,21.10.2012,Орлов мост,NO2,45.281471252441406,autumn,36.492698669433594
270,280.30625000000003,283.74375000000003,1022.0,85.375,1.125,,,0.0,10.875,11.593750000000014,8.156250000000014,21.10.2012,Хиподрума,NO2,36.492698669433594,autumn,6.784152507781982
271,280.30625000000003,283.74375000000003,1022.0,85.375,1.125,,,0.0,10.875,11.593750000000014,8.156250000000014,21.10.2012,Копитото,NO2,6.784152507781982,autumn,27.108501434326172
279,278.9415789473685,284.3736842105263,1022.0526315789474,80.63157894736842,1.6842105263157894,,,0.0,10.736842105263158,12.223684210526331,6.791578947368449,22.10.2012,Дружба,NO2,27.108501434326172,autumn,41.80276870727539
280,278.9415789473685,284.3736842105263,1022.0526315789474,80.63157894736842,1.6842105263157894,,,0.0,10.736842105263158,12.223684210526331,6.791578947368449,22.10.2012,Павлово,NO2,41.80276870727539,autumn,24.58072662353516
281,278.9415789473685,284.3736842105263,1022.0526315789474,80.63157894736842,1.6842105263157894,,,0.0,10.736842105263158,12.223684210526331,6.791578947368449,22.10.2012,Надежда,NO2,24.58072662353516,autumn,49.85765075683594
